is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Unified Twitter Taxonomy,Global Economy,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Economic Issues in India,Unified Twitter Taxonomy,Agricultural Industry in India,Person,Narendra Modi,"[0.5295, 'Bhavnagar', 'Place']"
False,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Economic Issues in India,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,"[0.8688, 'Bhavnagar', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6933, 'DREAM City', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9277, 'Surat', 'Place']"
False,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Economic Issues in India,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,"[0.8615, 'Gujarat', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4544, 'Mementoes', 'Other']"
False,Unified Twitter Taxonomy,Arts and Crafts,Unified Twitter Taxonomy,Art,Unified Twitter Taxonomy,Arts & culture,Unified Twitter Taxonomy,Ceramics,Person,Narendra Modi,Politician,Narendra Modi,"[0.4623, 'PM Mementoes', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4541, 'Pradhan Mantri', 'Other']"
False,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Infrastructure in India,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,"[0.9566, 'India', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.8178, 'Lata Didi', 'Person']"
False,Person,Narendra Modi,Person,Giorgia Meloni,Politician,Narendra Modi,Politician,Giorgia Meloni,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Giorgia Meloni,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.8111, 'MannKiBaat', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9233, 'Lata Didi', 'Person']"
False,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,"[0.5622, 'Shaheed Bhagat Singh Ji', 'Other']"
False,Business Taxonomy,Gaming Business,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Anthony Albanese,Events [Entity Service],Australian Federal Election 2022,Politician,Anthony Albanese,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,Productivity,"[0.9546, 'Anthony Albanese', 'Person']"
False,Person,Akie Abe,Person,Narendra Modi,Person,Abe Shinzo,Politician,Narendra Modi,Politician,Abe Shinzo,Unified Twitter Taxonomy,Narendra Modi,"[0.6982, 'Akie Abe', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Cities,Tokyo,"[0.9728, 'Tokyo', 'Place']"
False,Unified Twitter Taxonomy,Politics,Person,Narendra Modi,Person,Abe Shinzo,Politician,Narendra Modi,Politician,Abe Shinzo,Unified Twitter Taxonomy,Narendra Modi,"[0.9676, '東京', 'Place']"
False,Person,Fumio Kishida,Politician,Fumio Kishida,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,Fumio Kishida,Person,Narendra Modi,"[0.3686, 'Kishida', 'Person']"
False,Person,Fumio Kishida,Politician,Fumio Kishida,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,Fumio Kishida,Person,Narendra Modi,"[0.9638, '岸田首相', 'Person']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4696, 'Cheetahs', 'Organization']"
False,Business Taxonomy,Gaming Business,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Cities,Tokyo,"[0.9755, 'Tokyo', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Cities,Tokyo,"[0.9768, '東京', 'Place']"
False,Person,Fumio Kishida,Politician,Fumio Kishida,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,Fumio Kishida,Person,Narendra Modi,"[0.6182, 'Kishida', 'Person']"
False,Person,Narendra Modi,Person,Abe Shinzo,Politician,Narendra Modi,Politician,Abe Shinzo,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,"[0.9831, 'Tokyo', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5707, 'Manmohan Singh Ji', 'Person']"
False,Business Taxonomy,Gaming Business,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Yair Lapid,Events [Entity Service],New Years Eve,Politician,Yair Lapid,Holiday,New Years Eve,Person,Narendra Modi,Politician,Narendra Modi,"[0.7691, 'Rosh Hashanah', 'Person']"
False,Person,Yair Lapid,Politician,Yair Lapid,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.7935, 'Nari Shakti', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.3345, 'Daman', 'Place']"
False,Business Taxonomy,Gaming Business,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.5744, 'MannKiBaat', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.956, 'India', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4943, 'Anvi', 'Other']"
False,Business Taxonomy,Food & Beverage Business,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.4972, 'MannKiBaat', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4845, 'MannKiBaat', 'Person']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9542, 'India', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5409, 'Pandit Deen Dayal Upadhyaya Ji', 'Person']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5379, 'Cheetahs', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4948, 'Mahalaya', 'Person']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5611, 'MannKiBaat', 'Person']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4864, 'MannKiBaat', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5393, 'Pandit Deen Dayal Upadhyaya Ji', 'Person']"
False,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Infrastructure in India,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,
False,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,News,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,
False,Business Taxonomy,Gaming Business,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5432, 'Karyakartas', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.7829, 'Sardar Sarovar Project', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6092, 'Ministry', 'Organization']"
False,Unified Twitter Taxonomy,Global Economy,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Economic Issues in India,Person,Narendra Modi,Politician,Narendra Modi,"[0.9776, 'India', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9379, 'Ekta Nagar', 'Place']"
False,Business Taxonomy,Financial Services Business,Unified Twitter Taxonomy,Business & finance,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Healthcare System in India,Unified Twitter Taxonomy,Agricultural Industry in India,"[0.9514, 'India', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.7174, 'PLI', 'Organization']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6263, 'Braille', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.8639, 'Raju Srivastava', 'Person']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9644, 'India', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Technology Business,Interests and Hobbies Vertical,Business & finance,Entities [Entity Service],Technology,Entities [Entity Service],Financial Technology,Unified Twitter Taxonomy,Technology,"[0.4711, 'DPM', 'Organization']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Vinesh Phogat,Person,Bajrang Punia,Business Taxonomy,Sports & Fitness Business,Athlete,Vinesh Phogat,Athlete,Bajrang Punia,Unified Twitter Taxonomy,Sports,"[0.6027, 'World Wrestling Championships', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4262, 'Shri Bishnu Charan Sethi Ji', 'Other']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Yair Lapid,Politician,Yair Lapid,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,
False,Person,Narendra Modi,Person,Azali Assoumani,Politician,Narendra Modi,Politician,Azali Assoumani,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,"[0.8452, 'Azali Assoumani', 'Person']"
False,Unified Twitter Taxonomy,Global Economy,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Venkaiah Naidu,Politician,Venkaiah Naidu,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,Venkaiah Naidu,Person,Narendra Modi,Politician,Narendra Modi,
False,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,News,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,
False,Person,Jagdeep Dhankhar,Politician,Jagdeep Dhankhar,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,India politics,Unified Twitter Taxonomy,India political figures,"[0.8635, 'Jagdeep Dhankhar Ji', 'Person']"
False,Person,Ram Nath Kovind,Person,Droupadi Murmu,Politician,Ram Nath Kovind,Politician,Droupadi Murmu,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,News,
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9864, 'Madhya Pradesh', 'Place']"
False,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.8994, 'Bhutan', 'Place']"
False,Political Body,PMO India,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Government institutions,Unified Twitter Taxonomy,PMO India,Person,Narendra Modi,Politician,Narendra Modi,
False,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,News,Person,Narendra Modi,Politician,Narendra Modi,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,
False,Person,Narendra Modi,Person,Roosevelt Skerrit,Politician,Narendra Modi,Politician,Roosevelt Skerrit,Unified Twitter Taxonomy,Narendra Modi,Unified Twitter Taxonomy,Politics,
