is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Person,Nancy Pelosi,Politician,Nancy Pelosi,News Vertical,China national news,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Nancy Pelosi,"[0.9827, 'China', 'Place']"
False,States,Idaho,News Vertical,US national news,Unified Twitter Taxonomy,US national news,Events [Entity Service],Federal court hears Department of Justice's request to block Texas' controversial abortion ban,Events [Entity Service],Breaking News,,,"[0.5927, 'Idaho', 'Place']"
False,Person,Nancy Pelosi,Politician,Nancy Pelosi,News Vertical,China national news,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Nancy Pelosi,"[0.9597, 'Nancy Pelosi', 'Person']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,Global security & terrorism,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Crisis in Afghanistan,"[0.9561, 'US', 'Place']"
False,Person,Joe Biden,Politician,Joe Biden,News Vertical,US Political News,Unified Twitter Taxonomy,Joe Biden,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.9663, 'Biden', 'Person']"
False,Person,Nancy Pelosi,Politician,Nancy Pelosi,News Vertical,Political News,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Nancy Pelosi,"[0.8639, 'Guy Reffitt', 'Person']"
False,Person,Andy Beshear,Politician,Andy Beshear,States,Kentucky,News Vertical,US national news,Unified Twitter Taxonomy,US national news,Events [Entity Service],Breaking News,"[0.9079, 'Kentucky', 'Place']"
False,Person,Joe Biden,Politician,Joe Biden,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,Joe Biden,Unified Twitter Taxonomy,Politics,"[0.9549, 'Biden', 'Person']"
False,TV Shows,NFL Football,TV Shows,NFL Football,TV Shows,Futebol NFL,TV Shows,Fútbol Americano de la NFL,Person,Deshaun Watson,Sport,American football,"[0.8379, 'Cleveland Browns', 'Organization']"
False,Unified Twitter Taxonomy,California wildfires,Entities [Entity Service],California wildfires,Emergency Events,California wildfires,States,California,News Vertical,US national news,Unified Twitter Taxonomy,US national news,"[0.9671, 'California', 'Place']"
False,Person,Joe Biden,Person,Nancy Pelosi,Politician,Joe Biden,Politician,Nancy Pelosi,Entities [Entity Service],Travel,Interests and Hobbies Category,Destinations,"[0.478, 'US House', 'Place']"
False,Sports League,EFL Championship,News Vertical,US Political News,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Sports,"[0.7679, 'Odesa', 'Place']"
False,Person,Nichelle Nichols,Actor,Nichelle Nichols,Unified Twitter Taxonomy,Nichelle Nichols,Events [Entity Service],Patrick Stewart unveils first full trailer for Star Trek: Picard,Events [Entity Service],Breaking News,,,"[0.8882, 'Nichelle Nichols', 'Person']"
False,News Vertical,Germany national news,News Vertical,UK national news,News Vertical,England national news,Unified Twitter Taxonomy,Germany national news,Unified Twitter Taxonomy,UK national news,Unified Twitter Taxonomy,England national news,"[0.9305, 'England', 'Place']"
False,TV Shows,NBA Basketball,TV Shows,NBA Basketball,Person,Bill Russell,Sport,Basketball,Sports Team,Boston Celtics,Sports League,NBA,"[0.9649, 'NBA', 'Organization']"
False,Person,Joe Biden,Politician,Joe Biden,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,Joe Biden,Unified Twitter Taxonomy,Politics,"[0.9538, 'Biden', 'Person']"
False,Events [Entity Service],Breaking News,,,,,,,,,,,
False,States,Illinois,News Vertical,US national news,Unified Twitter Taxonomy,US national news,Events [Entity Service],Breaking News,,,,,"[0.9776, 'Illinois', 'Place']"
False,Events [Entity Service],Breaking News,,,,,,,,,,,"[0.8874, 'House of Representatives', 'Organization']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,US Political News,Political Body,The White House,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,The White House,Unified Twitter Taxonomy,Government institutions,"[0.5196, 'White House', 'Organization']"
False,News Vertical,US Political News,Political Body,United States Secret Service,Unified Twitter Taxonomy,Global security & terrorism,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,United States Secret Service,"[0.7608, 'Homeland Security', 'Organization']"
False,Person,Brittney Griner,Athlete,Brittney Griner,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,Basketball,Unified Twitter Taxonomy,Sports,"[0.9731, 'Russia', 'Place']"
False,Sports League,EFL Championship,News Vertical,US Political News,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,"[0.9794, 'Russia', 'Place']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,US Political News,Person,Steve Bannon,Person,Jared Kushner,Politician,Jared Kushner,Unified Twitter Taxonomy,Politics,"[0.9731, 'Jared Kushner', 'Person']"
False,Brand Vertical,Energy,Entities [Entity Service],Gas/Oil - Energy,Brand,ExxonMobil,Brand,Chevron,Events [Entity Service],Breaking News,,,"[0.5029, 'ExxonMobil', 'Other']"
False,Person,Andy Beshear,Politician,Andy Beshear,States,Kentucky,News Vertical,US national news,Unified Twitter Taxonomy,US national news,Events [Entity Service],Breaking News,"[0.9658, 'Andy Beshear', 'Person']"
False,Interests and Hobbies,Consumer Spending,Events [Entity Service],Breaking News,,,,,,,,,"[0.68, 'Consumption', 'Other']"
False,Person,Nancy Pelosi,Politician,Nancy Pelosi,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Nancy Pelosi,Unified Twitter Taxonomy,Political figures,"[0.9743, 'Nancy Pelosi', 'Person']"
False,Person,Larry Nassar,Sport,Gymnastics,Sports Team,USA Gymnastics ,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Gymnastics,Sport,Gymnastics,"[0.4826, 'Justice Department', 'Organization']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,Unified Twitter Taxonomy,Joe Biden,Unified Twitter Taxonomy,Politics,"[0.3835, 'The House', 'Place']"
False,Events [Entity Service],Breaking News,,,,,,,,,,,"[0.9083, 'US', 'Place']"
False,Brand Vertical,Transportation,Entities [Entity Service],Airline - Transportation,Brand,JetBlue Airways,Brand,Spirit Airlines,Entities [Entity Service],Travel,Interests and Hobbies,Air travel,"[0.6115, 'JetBlue', 'Organization']"
False,Person,Brittney Griner,Athlete,Brittney Griner,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,Basketball,Unified Twitter Taxonomy,Sports,"[0.9477, 'US', 'Place']"
False,Interests and Hobbies,Inflation,Unified Twitter Taxonomy,Central Banks,Events [Entity Service],Breaking News,,,,,,,"[0.873, 'Fed', 'Organization']"
False,Person,George Floyd,Events [Entity Service],Breaking News,,,,,,,,,"[0.8127, 'J. Alexander Kueng', 'Person']"
False,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,"[0.9493, 'Biden', 'Person']"
False,Events [Entity Service],Breaking News,,,,,,,,,,,"[0.9602, 'US', 'Place']"
False,Entities [Entity Service],Science,News Vertical,Russia national news,Political Body,International Space Station,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,Space,Unified Twitter Taxonomy,Science,"[0.9885, 'Russia', 'Place']"
False,News Vertical,US national news,Unified Twitter Taxonomy,US national news,Events [Entity Service],Breaking News,,,,,,,"[0.9751, 'St. Louis', 'Place']"
False,Person,Jill Biden,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Jill Biden,"[0.9237, 'Michael LaRosa', 'Person']"
False,Cities,Dallas,States,Texas,News Vertical,US national news,Unified Twitter Taxonomy,US national news,Events [Entity Service],Breaking News,,,"[0.9464, 'Dallas Love Field Airport', 'Place']"
False,Cities,Dallas,States,Texas,News Vertical,US national news,Unified Twitter Taxonomy,US national news,Events [Entity Service],Breaking News,,,"[0.9518, 'Dallas Love Field Airport', 'Place']"
False,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,"[0.9134, 'Biden', 'Person']"
False,News Vertical,UK national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,Entertainment,Unified Twitter Taxonomy,Music,Unified Twitter Taxonomy,UK national news,Unified Twitter Taxonomy,Entertainment events,"[0.7673, 'United Kingdom', 'Place']"
False,Person,Virginia Thomas,Politician,Virginia Thomas,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Supreme Court of the United States,Unified Twitter Taxonomy,Political figures,"[0.8014, 'US Capitol', 'Place']"
False,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,"[0.9476, 'Biden', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.9674, 'World Health Organization', 'Organization']"
False,Sports League,EFL Championship,News Vertical,US Political News,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,United States Foreign Policy,"[0.8944, 'US', 'Place']"
False,Sports League,EFL Championship,News Vertical,US Political News,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,"[0.6241, 'Ukrainian', 'Place']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.6968, 'Renton', 'Place']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.7503, 'Uvalde', 'Place']"
False,TV Shows,WWE Monday Night RAW,TV Shows,WWE Friday Night SmackDown,Person,Vince McMahon,Sport,Combat sports,Sports League,WWE,Sports Personality,Vince McMahon,"[0.9674, 'Vince McMahon', 'Person']"
False,Person,Donald Trump,Politician,Donald Trump,News Vertical,US Political News,Political Body,United States Congress,Unified Twitter Taxonomy,Donald Trump,Unified Twitter Taxonomy,Politics,"[0.9437, 'Trump', 'Person']"
False,News Vertical,US Political News,Political Body,United States Secret Service,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States Secret Service,Unified Twitter Taxonomy,Government institutions,Unified Twitter Taxonomy,US Political News,
False,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,"[0.9379, 'Biden', 'Person']"
False,Sports League,EFL Championship,News Vertical,US Political News,News Vertical,Russia national news,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,EFL Championship,Unified Twitter Taxonomy,Soccer,"[0.6748, 'UN', 'Place']"
False,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,Technology,Technology,Technology,Social media,Person,Elon Musk,Brand Vertical,Entertainment,"[0.9842, 'Twitter', 'Other']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.3169, 'House', 'Organization']"
False,Person,Mario Draghi,Politician,Mario Draghi,News Vertical,US Political News,News Vertical,Italy national news,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.9255, 'Italy', 'Place']"
False,Person,George Floyd,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,"[0.944, 'Thomas Lane', 'Person']"
False,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,"[0.9803, 'Joe Biden', 'Person']"
False,Person,Mario Draghi,Politician,Mario Draghi,News Vertical,US Political News,News Vertical,Italy national news,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.9843, 'Mario Draghi', 'Person']"
False,States,South Carolina,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,"[0.9484, 'Alex Murdaugh', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Interests and Hobbies Vertical,Society,Interests and Hobbies Category,Marriage,Unified Twitter Taxonomy,CNN,"[0.8194, 'House of Representatives', 'Organization']"
False,Interests and Hobbies,Mergers & Acquisitions,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,Technology,Technology,Technology,Social media,Person,Elon Musk,"[0.9814, 'Twitter', 'Other']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,US Political News,Person,Steve Bannon,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,"[0.9756, 'Steve Bannon', 'Person']"
False,News Vertical,Political News,News Vertical,US Political News,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,COVID-19,Unified Twitter Taxonomy,US Political News,"[0.9599, 'Bennie Thompson', 'Person']"
False,News Vertical,UK national news,News Vertical,England national news,Unified Twitter Taxonomy,UK national news,Unified Twitter Taxonomy,England national news,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,"[0.9734, 'UK', 'Place']"
False,Person,Anthony Fauci,News Vertical,US Political News,Unified Twitter Taxonomy,US Political News,Person,Joe Biden,Politician,Joe Biden,Brand Vertical,Entertainment,"[0.9131, 'Anthony Fauci', 'Person']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,CNN,Unified Twitter Taxonomy,CNN,Unified Twitter Taxonomy,News,Unified Twitter Taxonomy,News outlets,"[0.5935, 'Uvalde massacre', 'Other']"
False,Person,Jamal Khashoggi,Person,Mohammed Bin Salman,Person,Mohammed bin Salman,Politician,Mohammed bin Salman,News Vertical,World news,News Vertical,US Political News,"[0.833, 'Prince', 'Person']"
False,Person,Donald Trump,Politician,Donald Trump,News Vertical,US Political News,Unified Twitter Taxonomy,Donald Trump,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.9391, 'Ivana Trump', 'Person']"
False,News Vertical,US Political News,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,US Political News,Unified Twitter Taxonomy,Reproductive Rights in the United States,Brand Vertical,Entertainment,"[0.7802, 'House of Representatives', 'Organization']"
False,Person,Donald Trump,Politician,Donald Trump,News Vertical,US Political News,Unified Twitter Taxonomy,Donald Trump,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.9447, 'Ivana Trump', 'Person']"
